l_ear,l_forehead,r_forehead,r_ear,ch5,ch6
859.047619047619,813.919413919414,834.4688644688645,838.4981684981685,nan,nan
849.7802197802198,814.3223443223443,839.3040293040293,846.5567765567765,nan,nan
840.9157509157509,817.948717948718,840.9157509157509,844.5421245421246,nan,nan
845.7509157509157,815.934065934066,840.5128205128206,841.7216117216118,nan,nan
856.6300366300367,813.1135531135532,842.1245421245421,853.0036630036631,nan,nan
862.6739926739926,815.5311355311355,844.945054945055,855.0183150183151,nan,nan
855.4212454212454,813.5164835164835,841.7216117216118,847.3626373626374,nan,nan
857.8388278388279,813.5164835164835,835.6776556776557,850.989010989011,nan,nan
859.047619047619,814.3223443223443,838.4981684981685,855.8241758241759,nan,nan
862.2710622710623,814.7252747252747,838.0952380952381,844.5421245421246,nan,nan
868.7179487179487,816.3369963369963,838.0952380952381,840.9157509157509,nan,nan
865.4945054945056,812.7106227106227,840.1098901098901,838.0952380952381,nan,nan
863.4798534798535,809.8901098901099,840.5128205128206,834.0659340659341,nan,nan
854.6153846153846,812.7106227106227,840.9157509157509,832.8571428571429,nan,nan
852.6007326007326,815.934065934066,841.7216117216118,836.4835164835165,nan,nan
857.032967032967,817.5457875457876,842.1245421245421,840.1098901098901,nan,nan
863.8827838827839,816.7399267399268,836.0805860805862,844.945054945055,nan,nan
880.4029304029305,815.5311355311355,834.4688644688645,849.7802197802198,nan,nan
874.7619047619048,815.934065934066,836.4835164835165,843.7362637362637,nan,nan
846.959706959707,814.7252747252747,836.4835164835165,834.0659340659341,nan,nan
838.901098901099,815.5311355311355,835.2747252747253,833.2600732600733,nan,nan
854.2124542124542,816.3369963369963,838.0952380952381,831.6483516483516,nan,nan
846.959706959707,815.1282051282052,842.1245421245421,817.948717948718,nan,nan
836.886446886447,814.7252747252747,840.5128205128206,819.1575091575091,nan,nan
856.6300366300367,814.7252747252747,838.4981684981685,844.1391941391942,nan,nan
848.1684981684982,817.1428571428571,842.5274725274726,846.5567765567765,nan,nan
835.2747252747253,819.96336996337,832.4542124542124,828.021978021978,nan,nan
871.1355311355312,823.5897435897436,821.1721611721612,838.901098901099,nan,nan
892.0879120879121,826.007326007326,834.8717948717949,852.6007326007326,nan,nan
860.6593406593407,813.919413919414,850.1831501831502,836.886446886447,nan,nan
811.5018315018315,807.8754578754579,850.1831501831502,800.2197802197802,nan,nan
810.6959706959707,809.0842490842491,841.7216117216118,802.2344322344322,nan,nan
824.3956043956044,801.8315018315019,849.3772893772895,813.1135531135532,nan,nan
816.3369963369963,801.8315018315019,847.3626373626374,804.2490842490843,nan,nan
819.96336996337,801.8315018315019,843.7362637362637,814.3223443223443,nan,nan
810.6959706959707,796.996336996337,853.0036630036631,799.4139194139194,nan,nan
778.0586080586081,797.3992673992674,855.4212454212454,771.2087912087912,nan,nan
778.4615384615385,790.1465201465202,858.2417582417582,774.8351648351648,nan,nan
788.5347985347986,784.5054945054945,858.6446886446887,795.3846153846154,nan,nan
768.7912087912088,778.8644688644689,859.8534798534798,801.4285714285714,nan,nan
767.985347985348,778.8644688644689,858.6446886446887,790.1465201465202,nan,nan
781.6849816849817,778.8644688644689,854.6153846153846,782.4908424908425,nan,nan
774.4322344322345,770.0,855.8241758241759,807.8754578754579,nan,nan
788.1318681318681,775.2380952380953,853.4065934065934,836.886446886447,nan,nan
790.5494505494506,784.5054945054945,850.1831501831502,811.5018315018315,nan,nan
801.025641025641,791.7582417582418,845.3479853479854,803.040293040293,nan,nan
823.5897435897436,792.5641025641025,848.5714285714286,818.3516483516484,nan,nan
817.1428571428571,790.5494505494506,853.4065934065934,824.3956043956044,nan,nan
814.3223443223443,792.967032967033,852.1978021978023,840.1098901098901,nan,nan
831.6483516483516,796.996336996337,847.7655677655678,831.2454212454213,nan,nan
848.1684981684982,797.8021978021978,844.5421245421246,830.4395604395604,nan,nan
840.1098901098901,794.1758241758242,851.3919413919414,857.4358974358975,nan,nan
821.978021978022,799.8168498168499,850.989010989011,850.5860805860806,nan,nan
822.7838827838829,803.4432234432235,848.5714285714286,834.0659340659341,nan,nan
843.3333333333334,803.8461538461539,848.5714285714286,831.2454212454213,nan,nan
846.959706959707,805.054945054945,847.7655677655678,842.1245421245421,nan,nan
847.3626373626374,801.4285714285714,842.9304029304029,874.3589743589744,nan,nan
850.1831501831502,803.4432234432235,840.5128205128206,867.5091575091575,nan,nan
846.5567765567765,807.0695970695971,838.4981684981685,841.3186813186813,nan,nan
855.8241758241759,808.2783882783883,835.2747252747253,845.7509157509157,nan,nan
861.8681318681319,807.0695970695971,836.886446886447,865.8974358974359,nan,nan
857.8388278388279,807.4725274725275,838.901098901099,872.3443223443223,nan,nan
869.5238095238095,810.2930402930403,836.886446886447,867.9120879120879,nan,nan
871.5384615384615,809.4871794871796,835.2747252747253,859.8534798534798,nan,nan
861.0622710622711,808.2783882783883,836.0805860805862,858.2417582417582,nan,nan
860.6593406593407,812.7106227106227,834.0659340659341,863.0769230769231,nan,nan
858.2417582417582,813.5164835164835,835.2747252747253,864.2857142857143,nan,nan
869.5238095238095,813.1135531135532,835.6776556776557,857.4358974358975,nan,nan
878.7912087912089,819.1575091575091,832.4542124542124,855.0183150183151,nan,nan
861.0622710622711,819.96336996337,830.4395604395604,857.4358974358975,nan,nan
855.4212454212454,819.5604395604396,832.8571428571429,859.047619047619,nan,nan
866.3003663003664,819.96336996337,832.8571428571429,860.2564102564103,nan,nan
874.3589743589744,823.1868131868132,829.2307692307693,852.6007326007326,nan,nan
866.3003663003664,820.7692307692308,829.2307692307693,862.2710622710623,nan,nan
857.032967032967,813.1135531135532,833.6630036630037,859.047619047619,nan,nan
872.7472527472528,818.3516483516484,827.6190476190476,848.5714285714286,nan,nan
879.1941391941392,823.992673992674,820.3663003663004,848.5714285714286,nan,nan
873.5531135531136,817.5457875457876,821.1721611721612,850.989010989011,nan,nan
861.8681318681319,813.1135531135532,825.6043956043957,858.6446886446887,nan,nan
859.8534798534798,817.948717948718,826.8131868131868,858.6446886446887,nan,nan
867.5091575091575,821.1721611721612,821.978021978022,846.959706959707,nan,nan
861.4652014652015,816.7399267399268,826.007326007326,856.6300366300367,nan,nan
855.4212454212454,814.7252747252747,826.4102564102565,859.4505494505495,nan,nan
852.6007326007326,818.7545787545788,823.1868131868132,859.047619047619,nan,nan
854.2124542124542,817.948717948718,826.8131868131868,866.7032967032967,nan,nan
857.032967032967,814.3223443223443,826.8131868131868,860.2564102564103,nan,nan
859.4505494505495,817.5457875457876,821.978021978022,852.1978021978023,nan,nan
853.8095238095239,817.948717948718,821.978021978022,848.5714285714286,nan,nan
844.1391941391942,815.5311355311355,823.992673992674,848.1684981684982,nan,nan
842.9304029304029,819.5604395604396,820.7692307692308,849.7802197802198,nan,nan
850.989010989011,821.978021978022,817.5457875457876,850.1831501831502,nan,nan
857.032967032967,820.3663003663004,819.1575091575091,842.5274725274726,nan,nan
859.8534798534798,819.5604395604396,821.5750915750916,853.0036630036631,nan,nan
857.032967032967,819.5604395604396,819.1575091575091,869.92673992674,nan,nan
853.4065934065934,820.7692307692308,820.7692307692308,858.2417582417582,nan,nan
857.032967032967,821.5750915750916,822.7838827838829,843.3333333333334,nan,nan
850.1831501831502,823.5897435897436,821.978021978022,852.1978021978023,nan,nan
849.3772893772895,820.3663003663004,821.978021978022,856.2271062271062,nan,nan
855.4212454212454,817.948717948718,818.7545787545788,851.3919413919414,nan,nan
854.6153846153846,817.948717948718,821.978021978022,853.4065934065934,nan,nan
848.1684981684982,816.3369963369963,825.6043956043957,847.3626373626374,nan,nan
850.1831501831502,818.7545787545788,823.5897435897436,841.7216117216118,nan,nan
853.0036630036631,818.7545787545788,821.5750915750916,839.7069597069598,nan,nan
857.8388278388279,816.3369963369963,825.6043956043957,842.5274725274726,nan,nan
860.6593406593407,820.3663003663004,825.6043956043957,846.1538461538462,nan,nan
855.8241758241759,823.992673992674,825.2014652014652,856.2271062271062,nan,nan
857.032967032967,822.7838827838829,830.0366300366301,855.8241758241759,nan,nan
850.5860805860806,820.7692307692308,832.8571428571429,847.3626373626374,nan,nan
844.945054945055,822.3809523809524,830.0366300366301,847.3626373626374,nan,nan
844.5421245421246,823.992673992674,828.021978021978,849.3772893772895,nan,nan
854.2124542124542,821.1721611721612,830.0366300366301,856.6300366300367,nan,nan
856.6300366300367,818.3516483516484,833.6630036630037,855.4212454212454,nan,nan
840.5128205128206,823.1868131868132,834.4688644688645,853.0036630036631,nan,nan
836.4835164835165,826.8131868131868,833.2600732600733,848.1684981684982,nan,nan
851.7948717948718,820.3663003663004,832.0512820512821,857.8388278388279,nan,nan
855.0183150183151,817.948717948718,829.6336996336996,859.8534798534798,nan,nan
853.0036630036631,820.7692307692308,832.4542124542124,845.3479853479854,nan,nan
855.4212454212454,821.5750915750916,831.2454212454213,855.4212454212454,nan,nan
862.2710622710623,819.5604395604396,830.8424908424909,857.8388278388279,nan,nan
862.2710622710623,815.934065934066,830.8424908424909,852.1978021978023,nan,nan
857.4358974358975,814.3223443223443,830.8424908424909,854.6153846153846,nan,nan
864.6886446886447,815.1282051282052,833.2600732600733,859.047619047619,nan,nan
867.9120879120879,816.7399267399268,828.8278388278388,857.8388278388279,nan,nan
863.4798534798535,818.7545787545788,822.3809523809524,853.4065934065934,nan,nan
863.8827838827839,819.5604395604396,823.1868131868132,846.5567765567765,nan,nan
863.0769230769231,815.934065934066,826.8131868131868,846.1538461538462,nan,nan
865.8974358974359,815.934065934066,828.4249084249085,850.1831501831502,nan,nan
871.5384615384615,813.5164835164835,827.2161172161173,846.5567765567765,nan,nan
863.8827838827839,814.7252747252747,828.021978021978,839.7069597069598,nan,nan
861.8681318681319,819.96336996337,825.2014652014652,842.5274725274726,nan,nan
877.1794871794872,817.948717948718,823.1868131868132,857.8388278388279,nan,nan
880.8058608058608,817.948717948718,826.007326007326,851.7948717948718,nan,nan
878.3882783882784,818.7545787545788,826.8131868131868,847.3626373626374,nan,nan
876.3736263736264,817.5457875457876,831.6483516483516,843.7362637362637,nan,nan
874.7619047619048,819.96336996337,834.0659340659341,839.3040293040293,nan,nan
876.7765567765568,821.1721611721612,834.4688644688645,843.3333333333334,nan,nan
883.6263736263736,819.5604395604396,833.2600732600733,854.6153846153846,nan,nan
881.2087912087912,817.948717948718,832.0512820512821,856.6300366300367,nan,nan
882.014652014652,819.96336996337,831.6483516483516,848.974358974359,nan,nan
890.8791208791209,822.7838827838829,830.4395604395604,847.3626373626374,nan,nan
896.5201465201466,820.7692307692308,830.8424908424909,852.6007326007326,nan,nan
894.5054945054945,821.1721611721612,831.6483516483516,856.2271062271062,nan,nan
880.8058608058608,819.96336996337,834.0659340659341,850.5860805860806,nan,nan
871.941391941392,822.7838827838829,835.6776556776557,853.4065934065934,nan,nan
885.6410256410256,821.5750915750916,834.4688644688645,855.4212454212454,nan,nan
886.0439560439561,815.934065934066,838.0952380952381,844.945054945055,nan,nan
870.3296703296703,816.7399267399268,841.7216117216118,835.2747252747253,nan,nan
873.1501831501831,815.934065934066,837.6923076923077,838.901098901099,nan,nan
877.1794871794872,817.5457875457876,833.2600732600733,844.1391941391942,nan,nan
882.014652014652,819.96336996337,833.2600732600733,841.7216117216118,nan,nan
878.7912087912089,820.3663003663004,835.6776556776557,844.1391941391942,nan,nan
875.5677655677656,816.3369963369963,838.901098901099,846.959706959707,nan,nan
875.1648351648352,815.934065934066,834.8717948717949,840.1098901098901,nan,nan
875.9706959706959,817.948717948718,834.8717948717949,844.945054945055,nan,nan
876.3736263736264,815.934065934066,835.2747252747253,849.3772893772895,nan,nan
866.7032967032967,815.1282051282052,836.0805860805862,845.7509157509157,nan,nan
864.2857142857143,815.934065934066,840.5128205128206,843.3333333333334,nan,nan
869.1208791208792,813.1135531135532,837.6923076923077,834.4688644688645,nan,nan
868.7179487179487,813.919413919414,834.4688644688645,831.2454212454213,nan,nan
874.7619047619048,822.3809523809524,835.6776556776557,833.6630036630037,nan,nan
880.0,818.7545787545788,840.5128205128206,836.886446886447,nan,nan
865.4945054945056,812.3076923076924,843.7362637362637,831.2454212454213,nan,nan
861.0622710622711,811.5018315018315,839.7069597069598,829.6336996336996,nan,nan
860.2564102564103,808.2783882783883,836.886446886447,828.021978021978,nan,nan
852.6007326007326,807.4725274725275,836.4835164835165,823.1868131868132,nan,nan
854.2124542124542,811.5018315018315,833.6630036630037,829.2307692307693,nan,nan
853.4065934065934,812.7106227106227,835.6776556776557,832.4542124542124,nan,nan
848.5714285714286,811.9047619047619,836.0805860805862,835.6776556776557,nan,nan
857.032967032967,812.3076923076924,836.0805860805862,840.5128205128206,nan,nan
862.6739926739926,810.2930402930403,841.7216117216118,844.945054945055,nan,nan
852.1978021978023,811.0989010989011,843.3333333333334,851.7948717948718,nan,nan
856.6300366300367,812.3076923076924,838.901098901099,849.7802197802198,nan,nan
857.032967032967,814.3223443223443,839.3040293040293,843.3333333333334,nan,nan
855.4212454212454,817.1428571428571,841.7216117216118,842.1245421245421,nan,nan
857.4358974358975,818.7545787545788,843.3333333333334,839.3040293040293,nan,nan
853.4065934065934,816.3369963369963,844.1391941391942,839.3040293040293,nan,nan
847.7655677655678,817.1428571428571,845.3479853479854,836.886446886447,nan,nan
846.959706959707,818.7545787545788,847.3626373626374,839.7069597069598,nan,nan
847.3626373626374,814.7252747252747,847.3626373626374,845.7509157509157,nan,nan
849.3772893772895,815.934065934066,849.3772893772895,843.7362637362637,nan,nan
856.6300366300367,817.948717948718,851.3919413919414,842.5274725274726,nan,nan
842.9304029304029,815.934065934066,853.8095238095239,836.886446886447,nan,nan
826.8131868131868,817.5457875457876,854.6153846153846,839.7069597069598,nan,nan
827.2161172161173,817.948717948718,853.4065934065934,848.974358974359,nan,nan
813.5164835164835,816.7399267399268,857.032967032967,838.4981684981685,nan,nan
